_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,comments,crowd_relation_type,user_confidence,crowd_relation_type_gold,form_obj_text,form_sent,form_sub_text,indicator_type,object_cui,object_desc,object_end_index,object_pref_name,object_score,object_start_index,object_stype_desc,object_stype_name,object_text,pmid,predicate,predicate_definition,predicate_end_index,predicate_start_index,predication_id,sentence,sentence_html,subject_cui,subject_desc,subject_end_index,subject_pref_name,subject_score,subject_start_index,subject_stype_desc,subject_stype_name,subject_text,uniq_id,user_confidence_gold
731283668,6/3/2015 23:08:15,false,1650726003,,6/3/2015 23:06:12,false,instagc,0.8571,32962332,GBR,K2,Oxford,2.101.31.143,,conceptually_related,very_confident,,"""<span class=""object_text"">patients</span>""","We used this procedure concomitantly with valve <span class=""subject_text"">surgery</span> in 84 <span class=""object_text"">patients</span>.","""<span class=""subject_text"">surgery</span>""",null,C0030705,"Individuals participating in the health care system for the purpose of receiving therapeutic, diagnostic, or preventive procedures.",70,Patients,0,62,"Modern man, the only remaining species of the Homo genus.",Human,patients,16352184,TREATS,null,57,55,0,We used this procedure concomitantly with valve surgery in 84 patients.,<div>We used this procedure concomitantly with valve <strong>surgery</strong> in 84 <strong>patients</strong>.</div>,C0543467,"branch of medicine that deals with the treatment of injury, deformity, and disease by manual and instrumental means.",55,Operative Surgical Procedures,0,48,"A procedure, method, or technique designed to prevent a disease or a disorder, or to improve physical function, or used in the process of treating a disease or injury.",Therapeutic or Preventive Procedure,surgery,uniq_id_b14,
731283668,6/3/2015 23:09:34,false,1650727872,,6/3/2015 23:06:27,false,neodev,1.0,28936398,SRB,00,Belgrade,93.86.128.4,,conceptually_related,very_confident,,"""<span class=""object_text"">patients</span>""","We used this procedure concomitantly with valve <span class=""subject_text"">surgery</span> in 84 <span class=""object_text"">patients</span>.","""<span class=""subject_text"">surgery</span>""",null,C0030705,"Individuals participating in the health care system for the purpose of receiving therapeutic, diagnostic, or preventive procedures.",70,Patients,0,62,"Modern man, the only remaining species of the Homo genus.",Human,patients,16352184,TREATS,null,57,55,0,We used this procedure concomitantly with valve surgery in 84 patients.,<div>We used this procedure concomitantly with valve <strong>surgery</strong> in 84 <strong>patients</strong>.</div>,C0543467,"branch of medicine that deals with the treatment of injury, deformity, and disease by manual and instrumental means.",55,Operative Surgical Procedures,0,48,"A procedure, method, or technique designed to prevent a disease or a disorder, or to improve physical function, or used in the process of treating a disease or injury.",Therapeutic or Preventive Procedure,surgery,uniq_id_b14,
731283668,6/3/2015 23:12:00,false,1650731139,,6/3/2015 23:06:30,false,clixsense,0.9333,31001914,MKD,41,Skopje,212.110.65.126,,functionally_related,confident,,"""<span class=""object_text"">patients</span>""","We used this procedure concomitantly with valve <span class=""subject_text"">surgery</span> in 84 <span class=""object_text"">patients</span>.","""<span class=""subject_text"">surgery</span>""",null,C0030705,"Individuals participating in the health care system for the purpose of receiving therapeutic, diagnostic, or preventive procedures.",70,Patients,0,62,"Modern man, the only remaining species of the Homo genus.",Human,patients,16352184,TREATS,null,57,55,0,We used this procedure concomitantly with valve surgery in 84 patients.,<div>We used this procedure concomitantly with valve <strong>surgery</strong> in 84 <strong>patients</strong>.</div>,C0543467,"branch of medicine that deals with the treatment of injury, deformity, and disease by manual and instrumental means.",55,Operative Surgical Procedures,0,48,"A procedure, method, or technique designed to prevent a disease or a disorder, or to improve physical function, or used in the process of treating a disease or injury.",Therapeutic or Preventive Procedure,surgery,uniq_id_b14,
731283668,6/3/2015 23:12:40,false,1650732204,,6/3/2015 23:06:21,false,clixsense,0.9231,31052562,ITA,14,Sestu,82.59.28.143,,functionally_related,very_confident,,"""<span class=""object_text"">patients</span>""","We used this procedure concomitantly with valve <span class=""subject_text"">surgery</span> in 84 <span class=""object_text"">patients</span>.","""<span class=""subject_text"">surgery</span>""",null,C0030705,"Individuals participating in the health care system for the purpose of receiving therapeutic, diagnostic, or preventive procedures.",70,Patients,0,62,"Modern man, the only remaining species of the Homo genus.",Human,patients,16352184,TREATS,null,57,55,0,We used this procedure concomitantly with valve surgery in 84 patients.,<div>We used this procedure concomitantly with valve <strong>surgery</strong> in 84 <strong>patients</strong>.</div>,C0543467,"branch of medicine that deals with the treatment of injury, deformity, and disease by manual and instrumental means.",55,Operative Surgical Procedures,0,48,"A procedure, method, or technique designed to prevent a disease or a disorder, or to improve physical function, or used in the process of treating a disease or injury.",Therapeutic or Preventive Procedure,surgery,uniq_id_b14,
731283669,6/3/2015 22:56:22,false,1650708086,,6/3/2015 22:55:03,true,bitcoinget,0.6875,21743413,USA,WA,Lynnwood,216.186.48.42,,conceptually_related,very_confident,,"""<span class=""object_text"">procedure</span>""","We used this <span class=""object_text"">procedure</span> concomitantly with valve <span class=""subject_text"">surgery</span> in 84 patients.","""<span class=""subject_text"">surgery</span>""",null,C0184661,Health Care Activity. null,22,Procedures,0,13,An activity of or relating to the practice of medicine or involving the care of patients.,Health Care Activity,procedure,16352184,COEXISTS_WITH,null,40,36,0,We used this procedure concomitantly with valve surgery in 84 patients.,<div>We used this <strong>procedure</strong> concomitantly with valve <strong>surgery</strong> in 84 patients.</div>,C0543467,"branch of medicine that deals with the treatment of injury, deformity, and disease by manual and instrumental means.",55,Operative Surgical Procedures,0,48,"A procedure, method, or technique designed to prevent a disease or a disorder, or to improve physical function, or used in the process of treating a disease or injury.",Therapeutic or Preventive Procedure,surgery,uniq_id_b15,
731283669,6/3/2015 22:59:37,false,1650712865,,6/3/2015 22:56:39,false,neodev,0.8421,33018492,VNM,20,Ho Chi Minh City,42.116.77.174,,conceptually_related,confident,,"""<span class=""object_text"">procedure</span>""","We used this <span class=""object_text"">procedure</span> concomitantly with valve <span class=""subject_text"">surgery</span> in 84 patients.","""<span class=""subject_text"">surgery</span>""",null,C0184661,Health Care Activity. null,22,Procedures,0,13,An activity of or relating to the practice of medicine or involving the care of patients.,Health Care Activity,procedure,16352184,COEXISTS_WITH,null,40,36,0,We used this procedure concomitantly with valve surgery in 84 patients.,<div>We used this <strong>procedure</strong> concomitantly with valve <strong>surgery</strong> in 84 patients.</div>,C0543467,"branch of medicine that deals with the treatment of injury, deformity, and disease by manual and instrumental means.",55,Operative Surgical Procedures,0,48,"A procedure, method, or technique designed to prevent a disease or a disorder, or to improve physical function, or used in the process of treating a disease or injury.",Therapeutic or Preventive Procedure,surgery,uniq_id_b15,
731283669,6/3/2015 23:00:09,false,1650713688,,6/3/2015 22:56:48,false,clixsense,0.7647,30260697,ITA,13,Brindisi,2.237.137.52,,conceptually_related,not_very_confident,,"""<span class=""object_text"">procedure</span>""","We used this <span class=""object_text"">procedure</span> concomitantly with valve <span class=""subject_text"">surgery</span> in 84 patients.","""<span class=""subject_text"">surgery</span>""",null,C0184661,Health Care Activity. null,22,Procedures,0,13,An activity of or relating to the practice of medicine or involving the care of patients.,Health Care Activity,procedure,16352184,COEXISTS_WITH,null,40,36,0,We used this procedure concomitantly with valve surgery in 84 patients.,<div>We used this <strong>procedure</strong> concomitantly with valve <strong>surgery</strong> in 84 patients.</div>,C0543467,"branch of medicine that deals with the treatment of injury, deformity, and disease by manual and instrumental means.",55,Operative Surgical Procedures,0,48,"A procedure, method, or technique designed to prevent a disease or a disorder, or to improve physical function, or used in the process of treating a disease or injury.",Therapeutic or Preventive Procedure,surgery,uniq_id_b15,
731283669,6/3/2015 23:01:50,false,1650716229,,6/3/2015 22:56:43,true,gifthulk,0.6667,18648151,GBR,B7,Bristol,82.46.6.23,,conceptually_related,confident,,"""<span class=""object_text"">procedure</span>""","We used this <span class=""object_text"">procedure</span> concomitantly with valve <span class=""subject_text"">surgery</span> in 84 patients.","""<span class=""subject_text"">surgery</span>""",null,C0184661,Health Care Activity. null,22,Procedures,0,13,An activity of or relating to the practice of medicine or involving the care of patients.,Health Care Activity,procedure,16352184,COEXISTS_WITH,null,40,36,0,We used this procedure concomitantly with valve surgery in 84 patients.,<div>We used this <strong>procedure</strong> concomitantly with valve <strong>surgery</strong> in 84 patients.</div>,C0543467,"branch of medicine that deals with the treatment of injury, deformity, and disease by manual and instrumental means.",55,Operative Surgical Procedures,0,48,"A procedure, method, or technique designed to prevent a disease or a disorder, or to improve physical function, or used in the process of treating a disease or injury.",Therapeutic or Preventive Procedure,surgery,uniq_id_b15,
731283669,6/3/2015 23:06:27,false,1650723386,,6/3/2015 23:02:43,false,clixsense,0.9333,31001914,MKD,41,Skopje,212.110.65.126,,conceptually_related,confident,,"""<span class=""object_text"">procedure</span>""","We used this <span class=""object_text"">procedure</span> concomitantly with valve <span class=""subject_text"">surgery</span> in 84 patients.","""<span class=""subject_text"">surgery</span>""",null,C0184661,Health Care Activity. null,22,Procedures,0,13,An activity of or relating to the practice of medicine or involving the care of patients.,Health Care Activity,procedure,16352184,COEXISTS_WITH,null,40,36,0,We used this procedure concomitantly with valve surgery in 84 patients.,<div>We used this <strong>procedure</strong> concomitantly with valve <strong>surgery</strong> in 84 patients.</div>,C0543467,"branch of medicine that deals with the treatment of injury, deformity, and disease by manual and instrumental means.",55,Operative Surgical Procedures,0,48,"A procedure, method, or technique designed to prevent a disease or a disorder, or to improve physical function, or used in the process of treating a disease or injury.",Therapeutic or Preventive Procedure,surgery,uniq_id_b15,
731283669,6/3/2015 23:12:23,false,1650731754,,6/3/2015 23:08:54,false,clixsense,0.875,31307491,AUT,"","",178.165.128.245,,conceptually_related,very_confident,,"""<span class=""object_text"">procedure</span>""","We used this <span class=""object_text"">procedure</span> concomitantly with valve <span class=""subject_text"">surgery</span> in 84 patients.","""<span class=""subject_text"">surgery</span>""",null,C0184661,Health Care Activity. null,22,Procedures,0,13,An activity of or relating to the practice of medicine or involving the care of patients.,Health Care Activity,procedure,16352184,COEXISTS_WITH,null,40,36,0,We used this procedure concomitantly with valve surgery in 84 patients.,<div>We used this <strong>procedure</strong> concomitantly with valve <strong>surgery</strong> in 84 patients.</div>,C0543467,"branch of medicine that deals with the treatment of injury, deformity, and disease by manual and instrumental means.",55,Operative Surgical Procedures,0,48,"A procedure, method, or technique designed to prevent a disease or a disorder, or to improve physical function, or used in the process of treating a disease or injury.",Therapeutic or Preventive Procedure,surgery,uniq_id_b15,
731283670,6/3/2015 22:52:35,false,1650702657,,6/3/2015 22:50:47,true,bitcoinget,0.6875,21743413,USA,WA,Lynnwood,216.186.48.32,,functionally_related,very_confident,,"""<span class=""object_text"">rheumatoid arthritis</span>""","Although the medical management of SLE is not sufficient to warrant long-term survival of young patients, recent progress in <span class=""subject_text"">anti-cytokine biologics therapy</span> against <span class=""object_text"">rheumatoid arthritis</span> (RA) has facilitated searching for the molecular targets of SLE.","""<span class=""subject_text"">anti-cytokine biologics therapy</span>""",null,C0003873,"chronic systemic disease, primarily of the joints, marked by inflammatory changes in the synovial membranes and articular structures, widespread fibrinoid degeneration of the collagen fibers in mesenchymal tissues, and by atrophy and rarefaction of bony structures; etiology is unknown, but autoimmune mechanisms have been implicated.",185,Rheumatoid Arthritis,0,165,"A condition which alters or interferes with a normal process, state, or activity of an organism. It is usually characterized by the abnormal functioning of one or more of the host's systems, parts, or organs. Included here is a complex of symptoms descriptive of a disorder.",Disease or Syndrome,rheumatoid arthritis,16101536,TREATS,null,163,156,0,"Although the medical management of SLE is not sufficient to warrant long-term survival of young patients, recent progress in anti-cytokine biologics therapy against rheumatoid arthritis (RA) has facilitated searching for the molecular targets of SLE.","<div>Although the medical management of SLE is not sufficient to warrant long-term survival of young patients, recent progress in <strong>anti-cytokine biologics therapy</strong> against <strong>rheumatoid arthritis</strong> (RA) has facilitated searching for the molecular targets of SLE.</div>",C0281178,"Drug treatment to reduce the activity of cytokines, particulary to control inflammation in disease modalities.",156,anti-cytokine therapy,0,125,"A procedure, method, or technique designed to prevent a disease or a disorder, or to improve physical function, or used in the process of treating a disease or injury.",Therapeutic or Preventive Procedure,anti-cytokine biologics therapy,uniq_id_b16,
731283670,6/3/2015 22:55:33,false,1650706801,,6/3/2015 22:51:29,false,clixsense,0.9333,31001914,MKD,41,Skopje,212.110.65.126,,functionally_related,confident,,"""<span class=""object_text"">rheumatoid arthritis</span>""","Although the medical management of SLE is not sufficient to warrant long-term survival of young patients, recent progress in <span class=""subject_text"">anti-cytokine biologics therapy</span> against <span class=""object_text"">rheumatoid arthritis</span> (RA) has facilitated searching for the molecular targets of SLE.","""<span class=""subject_text"">anti-cytokine biologics therapy</span>""",null,C0003873,"chronic systemic disease, primarily of the joints, marked by inflammatory changes in the synovial membranes and articular structures, widespread fibrinoid degeneration of the collagen fibers in mesenchymal tissues, and by atrophy and rarefaction of bony structures; etiology is unknown, but autoimmune mechanisms have been implicated.",185,Rheumatoid Arthritis,0,165,"A condition which alters or interferes with a normal process, state, or activity of an organism. It is usually characterized by the abnormal functioning of one or more of the host's systems, parts, or organs. Included here is a complex of symptoms descriptive of a disorder.",Disease or Syndrome,rheumatoid arthritis,16101536,TREATS,null,163,156,0,"Although the medical management of SLE is not sufficient to warrant long-term survival of young patients, recent progress in anti-cytokine biologics therapy against rheumatoid arthritis (RA) has facilitated searching for the molecular targets of SLE.","<div>Although the medical management of SLE is not sufficient to warrant long-term survival of young patients, recent progress in <strong>anti-cytokine biologics therapy</strong> against <strong>rheumatoid arthritis</strong> (RA) has facilitated searching for the molecular targets of SLE.</div>",C0281178,"Drug treatment to reduce the activity of cytokines, particulary to control inflammation in disease modalities.",156,anti-cytokine therapy,0,125,"A procedure, method, or technique designed to prevent a disease or a disorder, or to improve physical function, or used in the process of treating a disease or injury.",Therapeutic or Preventive Procedure,anti-cytokine biologics therapy,uniq_id_b16,
731283670,6/3/2015 22:55:35,false,1650706911,,6/3/2015 22:52:58,true,clixsense,0.6667,32230559,BRA,18,Foz Do Iguaçu,189.58.92.166,,functionally_related,very_confident,,"""<span class=""object_text"">rheumatoid arthritis</span>""","Although the medical management of SLE is not sufficient to warrant long-term survival of young patients, recent progress in <span class=""subject_text"">anti-cytokine biologics therapy</span> against <span class=""object_text"">rheumatoid arthritis</span> (RA) has facilitated searching for the molecular targets of SLE.","""<span class=""subject_text"">anti-cytokine biologics therapy</span>""",null,C0003873,"chronic systemic disease, primarily of the joints, marked by inflammatory changes in the synovial membranes and articular structures, widespread fibrinoid degeneration of the collagen fibers in mesenchymal tissues, and by atrophy and rarefaction of bony structures; etiology is unknown, but autoimmune mechanisms have been implicated.",185,Rheumatoid Arthritis,0,165,"A condition which alters or interferes with a normal process, state, or activity of an organism. It is usually characterized by the abnormal functioning of one or more of the host's systems, parts, or organs. Included here is a complex of symptoms descriptive of a disorder.",Disease or Syndrome,rheumatoid arthritis,16101536,TREATS,null,163,156,0,"Although the medical management of SLE is not sufficient to warrant long-term survival of young patients, recent progress in anti-cytokine biologics therapy against rheumatoid arthritis (RA) has facilitated searching for the molecular targets of SLE.","<div>Although the medical management of SLE is not sufficient to warrant long-term survival of young patients, recent progress in <strong>anti-cytokine biologics therapy</strong> against <strong>rheumatoid arthritis</strong> (RA) has facilitated searching for the molecular targets of SLE.</div>",C0281178,"Drug treatment to reduce the activity of cytokines, particulary to control inflammation in disease modalities.",156,anti-cytokine therapy,0,125,"A procedure, method, or technique designed to prevent a disease or a disorder, or to improve physical function, or used in the process of treating a disease or injury.",Therapeutic or Preventive Procedure,anti-cytokine biologics therapy,uniq_id_b16,
731283670,6/3/2015 22:57:01,false,1650708953,,6/3/2015 22:53:19,false,prodege,0.8125,9559045,USA,TX,Katy,107.204.185.115,,functionally_related,confident,,"""<span class=""object_text"">rheumatoid arthritis</span>""","Although the medical management of SLE is not sufficient to warrant long-term survival of young patients, recent progress in <span class=""subject_text"">anti-cytokine biologics therapy</span> against <span class=""object_text"">rheumatoid arthritis</span> (RA) has facilitated searching for the molecular targets of SLE.","""<span class=""subject_text"">anti-cytokine biologics therapy</span>""",null,C0003873,"chronic systemic disease, primarily of the joints, marked by inflammatory changes in the synovial membranes and articular structures, widespread fibrinoid degeneration of the collagen fibers in mesenchymal tissues, and by atrophy and rarefaction of bony structures; etiology is unknown, but autoimmune mechanisms have been implicated.",185,Rheumatoid Arthritis,0,165,"A condition which alters or interferes with a normal process, state, or activity of an organism. It is usually characterized by the abnormal functioning of one or more of the host's systems, parts, or organs. Included here is a complex of symptoms descriptive of a disorder.",Disease or Syndrome,rheumatoid arthritis,16101536,TREATS,null,163,156,0,"Although the medical management of SLE is not sufficient to warrant long-term survival of young patients, recent progress in anti-cytokine biologics therapy against rheumatoid arthritis (RA) has facilitated searching for the molecular targets of SLE.","<div>Although the medical management of SLE is not sufficient to warrant long-term survival of young patients, recent progress in <strong>anti-cytokine biologics therapy</strong> against <strong>rheumatoid arthritis</strong> (RA) has facilitated searching for the molecular targets of SLE.</div>",C0281178,"Drug treatment to reduce the activity of cytokines, particulary to control inflammation in disease modalities.",156,anti-cytokine therapy,0,125,"A procedure, method, or technique designed to prevent a disease or a disorder, or to improve physical function, or used in the process of treating a disease or injury.",Therapeutic or Preventive Procedure,anti-cytokine biologics therapy,uniq_id_b16,
731283670,6/3/2015 23:00:58,false,1650714959,,6/3/2015 22:51:46,true,tremorgames,0.6364,32566236,FRA,A8,Paris,82.234.241.249,,conceptually_related,confident,,"""<span class=""object_text"">rheumatoid arthritis</span>""","Although the medical management of SLE is not sufficient to warrant long-term survival of young patients, recent progress in <span class=""subject_text"">anti-cytokine biologics therapy</span> against <span class=""object_text"">rheumatoid arthritis</span> (RA) has facilitated searching for the molecular targets of SLE.","""<span class=""subject_text"">anti-cytokine biologics therapy</span>""",null,C0003873,"chronic systemic disease, primarily of the joints, marked by inflammatory changes in the synovial membranes and articular structures, widespread fibrinoid degeneration of the collagen fibers in mesenchymal tissues, and by atrophy and rarefaction of bony structures; etiology is unknown, but autoimmune mechanisms have been implicated.",185,Rheumatoid Arthritis,0,165,"A condition which alters or interferes with a normal process, state, or activity of an organism. It is usually characterized by the abnormal functioning of one or more of the host's systems, parts, or organs. Included here is a complex of symptoms descriptive of a disorder.",Disease or Syndrome,rheumatoid arthritis,16101536,TREATS,null,163,156,0,"Although the medical management of SLE is not sufficient to warrant long-term survival of young patients, recent progress in anti-cytokine biologics therapy against rheumatoid arthritis (RA) has facilitated searching for the molecular targets of SLE.","<div>Although the medical management of SLE is not sufficient to warrant long-term survival of young patients, recent progress in <strong>anti-cytokine biologics therapy</strong> against <strong>rheumatoid arthritis</strong> (RA) has facilitated searching for the molecular targets of SLE.</div>",C0281178,"Drug treatment to reduce the activity of cytokines, particulary to control inflammation in disease modalities.",156,anti-cytokine therapy,0,125,"A procedure, method, or technique designed to prevent a disease or a disorder, or to improve physical function, or used in the process of treating a disease or injury.",Therapeutic or Preventive Procedure,anti-cytokine biologics therapy,uniq_id_b16,
731283670,6/3/2015 23:06:24,false,1650723241,,6/3/2015 23:04:56,false,neodev,0.8421,33018492,VNM,20,Ho Chi Minh City,42.116.77.174,,functionally_related,very_confident,,"""<span class=""object_text"">rheumatoid arthritis</span>""","Although the medical management of SLE is not sufficient to warrant long-term survival of young patients, recent progress in <span class=""subject_text"">anti-cytokine biologics therapy</span> against <span class=""object_text"">rheumatoid arthritis</span> (RA) has facilitated searching for the molecular targets of SLE.","""<span class=""subject_text"">anti-cytokine biologics therapy</span>""",null,C0003873,"chronic systemic disease, primarily of the joints, marked by inflammatory changes in the synovial membranes and articular structures, widespread fibrinoid degeneration of the collagen fibers in mesenchymal tissues, and by atrophy and rarefaction of bony structures; etiology is unknown, but autoimmune mechanisms have been implicated.",185,Rheumatoid Arthritis,0,165,"A condition which alters or interferes with a normal process, state, or activity of an organism. It is usually characterized by the abnormal functioning of one or more of the host's systems, parts, or organs. Included here is a complex of symptoms descriptive of a disorder.",Disease or Syndrome,rheumatoid arthritis,16101536,TREATS,null,163,156,0,"Although the medical management of SLE is not sufficient to warrant long-term survival of young patients, recent progress in anti-cytokine biologics therapy against rheumatoid arthritis (RA) has facilitated searching for the molecular targets of SLE.","<div>Although the medical management of SLE is not sufficient to warrant long-term survival of young patients, recent progress in <strong>anti-cytokine biologics therapy</strong> against <strong>rheumatoid arthritis</strong> (RA) has facilitated searching for the molecular targets of SLE.</div>",C0281178,"Drug treatment to reduce the activity of cytokines, particulary to control inflammation in disease modalities.",156,anti-cytokine therapy,0,125,"A procedure, method, or technique designed to prevent a disease or a disorder, or to improve physical function, or used in the process of treating a disease or injury.",Therapeutic or Preventive Procedure,anti-cytokine biologics therapy,uniq_id_b16,
731283671,6/3/2015 23:12:29,false,1650731913,,6/3/2015 23:11:08,false,neodev,0.8421,33018492,VNM,20,Ho Chi Minh City,42.116.77.174,,spatially_related,very_confident,,"""<span class=""object_text"">adhesion molecules</span>""","In this report, we briefly review the molecular basis of SLE pathogenesis, and discuss possible therapeutic targets in this disease, focusing particularly on signal transduction and <span class=""object_text"">adhesion molecules</span> in <span class=""subject_text"">T cells</span>.","""<span class=""subject_text"">T cells</span>""",null,C0007578,"diverse family of extracellular (e.g., laminin) and cell surface (e.g., NCAM) glycoproteins involved in cell-cell and cell-extracellular matrix adhesion, recognition, activation, and migration.",200,Cell Adhesion Molecules,0,182,Amino acids and chains of amino acids connected by peptide linkages.,"Amino Acid, Peptide, or Protein",adhesion molecules,16101536,LOCATION_OF,null,202,200,0,"In this report, we briefly review the molecular basis of SLE pathogenesis, and discuss possible therapeutic targets in this disease, focusing particularly on signal transduction and adhesion molecules in T cells.","<div>In this report, we briefly review the molecular basis of SLE pathogenesis, and discuss possible therapeutic targets in this disease, focusing particularly on signal transduction and <strong>adhesion molecules</strong> in <strong>T cells</strong>.</div>",C0039194,"lymphocytes responsible for cell-mediated immunity, formed when lymphocytes circulate through the thymus gland and differentiate to thymocytes; when exposed to an antigen, they divide rapidly and produce large numbers of new T cells sensitized to that antigen.",211,T-Lymphocyte,0,204,The fundamental structural and functional unit of living organisms.,Cell,T cells,uniq_id_b17,
731283671,6/3/2015 23:14:30,false,1650734863,,6/3/2015 23:12:12,false,clixsense,0.7647,30260697,ITA,13,Brindisi,2.237.137.52,,spatially_related,not_very_confident,,"""<span class=""object_text"">adhesion molecules</span>""","In this report, we briefly review the molecular basis of SLE pathogenesis, and discuss possible therapeutic targets in this disease, focusing particularly on signal transduction and <span class=""object_text"">adhesion molecules</span> in <span class=""subject_text"">T cells</span>.","""<span class=""subject_text"">T cells</span>""",null,C0007578,"diverse family of extracellular (e.g., laminin) and cell surface (e.g., NCAM) glycoproteins involved in cell-cell and cell-extracellular matrix adhesion, recognition, activation, and migration.",200,Cell Adhesion Molecules,0,182,Amino acids and chains of amino acids connected by peptide linkages.,"Amino Acid, Peptide, or Protein",adhesion molecules,16101536,LOCATION_OF,null,202,200,0,"In this report, we briefly review the molecular basis of SLE pathogenesis, and discuss possible therapeutic targets in this disease, focusing particularly on signal transduction and adhesion molecules in T cells.","<div>In this report, we briefly review the molecular basis of SLE pathogenesis, and discuss possible therapeutic targets in this disease, focusing particularly on signal transduction and <strong>adhesion molecules</strong> in <strong>T cells</strong>.</div>",C0039194,"lymphocytes responsible for cell-mediated immunity, formed when lymphocytes circulate through the thymus gland and differentiate to thymocytes; when exposed to an antigen, they divide rapidly and produce large numbers of new T cells sensitized to that antigen.",211,T-Lymphocyte,0,204,The fundamental structural and functional unit of living organisms.,Cell,T cells,uniq_id_b17,
731283671,6/3/2015 23:16:10,false,1650737520,,6/3/2015 23:12:26,false,clixsense,0.875,31307491,AUT,"","",178.165.128.245,,spatially_related,very_confident,,"""<span class=""object_text"">adhesion molecules</span>""","In this report, we briefly review the molecular basis of SLE pathogenesis, and discuss possible therapeutic targets in this disease, focusing particularly on signal transduction and <span class=""object_text"">adhesion molecules</span> in <span class=""subject_text"">T cells</span>.","""<span class=""subject_text"">T cells</span>""",null,C0007578,"diverse family of extracellular (e.g., laminin) and cell surface (e.g., NCAM) glycoproteins involved in cell-cell and cell-extracellular matrix adhesion, recognition, activation, and migration.",200,Cell Adhesion Molecules,0,182,Amino acids and chains of amino acids connected by peptide linkages.,"Amino Acid, Peptide, or Protein",adhesion molecules,16101536,LOCATION_OF,null,202,200,0,"In this report, we briefly review the molecular basis of SLE pathogenesis, and discuss possible therapeutic targets in this disease, focusing particularly on signal transduction and adhesion molecules in T cells.","<div>In this report, we briefly review the molecular basis of SLE pathogenesis, and discuss possible therapeutic targets in this disease, focusing particularly on signal transduction and <strong>adhesion molecules</strong> in <strong>T cells</strong>.</div>",C0039194,"lymphocytes responsible for cell-mediated immunity, formed when lymphocytes circulate through the thymus gland and differentiate to thymocytes; when exposed to an antigen, they divide rapidly and produce large numbers of new T cells sensitized to that antigen.",211,T-Lymphocyte,0,204,The fundamental structural and functional unit of living organisms.,Cell,T cells,uniq_id_b17,
731283671,6/3/2015 23:17:03,false,1650738880,,6/3/2015 23:12:42,false,clixsense,0.9231,31052562,ITA,14,Sestu,82.59.28.143,,spatially_related,very_confident,,"""<span class=""object_text"">adhesion molecules</span>""","In this report, we briefly review the molecular basis of SLE pathogenesis, and discuss possible therapeutic targets in this disease, focusing particularly on signal transduction and <span class=""object_text"">adhesion molecules</span> in <span class=""subject_text"">T cells</span>.","""<span class=""subject_text"">T cells</span>""",null,C0007578,"diverse family of extracellular (e.g., laminin) and cell surface (e.g., NCAM) glycoproteins involved in cell-cell and cell-extracellular matrix adhesion, recognition, activation, and migration.",200,Cell Adhesion Molecules,0,182,Amino acids and chains of amino acids connected by peptide linkages.,"Amino Acid, Peptide, or Protein",adhesion molecules,16101536,LOCATION_OF,null,202,200,0,"In this report, we briefly review the molecular basis of SLE pathogenesis, and discuss possible therapeutic targets in this disease, focusing particularly on signal transduction and adhesion molecules in T cells.","<div>In this report, we briefly review the molecular basis of SLE pathogenesis, and discuss possible therapeutic targets in this disease, focusing particularly on signal transduction and <strong>adhesion molecules</strong> in <strong>T cells</strong>.</div>",C0039194,"lymphocytes responsible for cell-mediated immunity, formed when lymphocytes circulate through the thymus gland and differentiate to thymocytes; when exposed to an antigen, they divide rapidly and produce large numbers of new T cells sensitized to that antigen.",211,T-Lymphocyte,0,204,The fundamental structural and functional unit of living organisms.,Cell,T cells,uniq_id_b17,
731283672,6/3/2015 22:58:17,false,1650710870,,6/3/2015 22:56:23,true,bitcoinget,0.6875,21743413,USA,WA,Lynnwood,216.186.48.32,,functionally_related,very_confident,,"""<span class=""object_text"">ulcerative colitis</span>""","BACKGROUND AND AIMS: Butyrate <span class=""subject_text"">enema</span>s have been shown to be effective in treatment of <span class=""object_text"">ulcerative colitis</span>, but the mechanism of the effects of butyrate is not totally known.","""<span class=""subject_text"">enema</span>""",null,C0009324,"chronic, recurrent ulceration of the colon mucosa and submucosa.",103,Ulcerative Colitis,0,85,"A condition which alters or interferes with a normal process, state, or activity of an organism. It is usually characterized by the abnormal functioning of one or more of the host's systems, parts, or organs. Included here is a complex of symptoms descriptive of a disorder.",Disease or Syndrome,ulcerative colitis,16461476,TREATS,null,81,72,0,"BACKGROUND AND AIMS: Butyrate enemas have been shown to be effective in treatment of ulcerative colitis, but the mechanism of the effects of butyrate is not totally known.","<div>BACKGROUND AND AIMS: Butyrate <strong>enema</strong>s have been shown to be effective in treatment of <strong>ulcerative colitis</strong>, but the mechanism of the effects of butyrate is not totally known.</div>",C0014268,A solution or compound that is introduced into the RECTUM with the purpose of cleansing the COLON or for diagnostic procedures.,35,Administration of enema,0,30,"A procedure, method, or technique designed to prevent a disease or a disorder, or to improve physical function, or used in the process of treating a disease or injury.",Therapeutic or Preventive Procedure,enema,uniq_id_b18,
